word,frequency,pos,sentiment,stopword,headword,attribute
MoH,2,Alpha,,,,
종도,2,Noun,,,,
AAM,2,Alpha,,,,
준거,2,Verb,,,,
백세주,2,Noun,,,,
탔습니다,2,Verb,,,,
사들였습니다,2,Verb,,,,
보면요,2,Verb,,,,
정해졌습니다,2,Verb,,,,
됐으니,2,Verb,,,,
잇습니다,2,Verb,,,,
가려는,2,Verb,,,,
승전,2,Noun,,,,
신세대,2,Noun,,,,
사볼까,2,Verb,,,,
이대,2,Noun,,,,
주저앉았던,2,Verb,,,,
자명한,2,Adjective,,,,
빨라졌습니다,2,Adjective,,,,
심하기,2,Adjective,,,,
寧德時代,2,Foreign,,,,
마이웨이,2,Noun,,,,
튼다,2,Verb,,,,
거위,2,Noun,,,,
된듯,2,Verb,,,,
大立光,2,Foreign,,,,
더위,2,Noun,,,,
협찬,2,Noun,,,,
김켄,2,Noun,,,,
쿠시스,2,Noun,,,,
마란,2,Noun,,,,
비칠,2,Verb,,,,
나왔었지만,2,Verb,,,,
어려워졌지만,2,Verb,,,,
줄지에,2,Verb,,,,
김봉환,2,Noun,,,,
같거나,2,Adjective,,,,
弱,2,Foreign,,,,
신당,2,Noun,,,,
레기온,2,Noun,,,,
해가면서,2,Verb,,,,
들더니,2,Verb,,,,
뉴뜨레,2,Noun,,,,
체중감량,2,Noun,,,,
부풀렸는지,2,Verb,,,,
올리겠다던,2,Verb,,,,
넘진,2,Verb,,,,
건조하는,2,Adjective,,,,
유감스럽게,2,Noun,,,,
아쉽다는,2,Adjective,,,,
최동준,2,Noun,,,,
여평,2,Foreign,,,,
횡성군,2,Noun,,,,
필지,2,Noun,,,,
임야,2,Noun,,,,
기령,2,Noun,,,,
채혈,2,Noun,,,,
台積電,2,Foreign,,,,
魏哲家,2,Foreign,,,,
나타나더라도,2,Verb,,,,
흥미롭게도,2,Adjective,,,,
흔들리며,2,Verb,,,,
프로듀싱,2,Noun,,,,
음악감독,2,Noun,,,,
자라,2,Noun,,,,
해빙,2,Noun,,,,
올릴지가,2,Verb,,,,
살펴보겠다는,2,Verb,,,,
빨랐다는,2,Adjective,,,,
완판되기,2,Noun,,,,
배틀로열,2,Noun,,,,
여한,2,Noun,,,,
잘만,2,Noun,,,,
자리였다,2,Adjective,,,,
SCRT,2,Alpha,,,,
빙산,2,Noun,,,,
오스카상,2,Noun,,,,
누증,2,Noun,,,,
면,2,Foreign,,,,
픽스,2,Noun,,,,
체감온도,2,Noun,,,,
문전,2,Noun,,,,
소소하게,2,Adjective,,,,
웃어,2,Verb,,,,
손창,2,Noun,,,,
헬다이버,2,Noun,,,,
하더,2,Verb,,,,
자막,2,Noun,,,,
생명체,2,Noun,,,,
증인신문,2,Noun,,,,
다투지,2,Verb,,,,
박원규,2,Noun,,,,
기울이지,2,Verb,,,,
살펴보기로,2,Verb,,,,
스위스프랑,2,Foreign,,,,
부풀렸는지에,2,Verb,,,,
Retail,2,Alpha,,,,
키구,2,Noun,,,,
비버,2,Noun,,,,
아리아나,2,Noun,,,,
스탭,2,Noun,,,,
Pro,2,Alpha,,,,
품류,2,Noun,,,,
DAL,2,Alpha,,,,
장계,2,Noun,,,,
Nasdaq,2,Alpha,,,,
Covered,2,Alpha,,,,
PAVE,2,Alpha,,,,
취합그,2,Noun,,,,
레빗,2,Noun,,,,
뚜벅뚜벅,2,Noun,,,,
잡을수도,2,Verb,,,,
어려운데다,2,Adjective,,,,
약해도,2,Adjective,,,,
클지,2,Verb,,,,
박정우,2,Noun,,,,
잡는다는,2,Verb,,,,
만발,2,Noun,,,,
젬백스지오젬백스,2,Noun,,,,
홈피,2,Noun,,,,
활로,2,Noun,,,,
뒀는데,2,Verb,,,,
지우고,2,Verb,,,,
대들이,2,Verb,,,,
휘했으며,2,Adjective,,,,
햇,2,Noun,,,,
어려워지면,2,Verb,,,,
사봉,2,Noun,,,,
두드릴,2,Verb,,,,
올라서다,2,Verb,,,,
넓힌다는,2,Verb,,,,
권오갑,2,Noun,,,,
넘긴다는,2,Verb,,,,
부담스러워한,2,Adjective,,,,
울면,2,Noun,,,,
살아있다,2,Verb,,,,
빌리고,2,Verb,,,,
없애면서,2,Verb,,,,
물었다고,2,Verb,,,,
스럽다고,2,Adjective,,,,
TGS,2,Alpha,,,,
힘쓴다,2,Verb,,,,
언리얼엔진,2,Noun,,,,
중류,2,Noun,,,,
잃었기,2,Verb,,,,
교공,2,Noun,,,,
Swissmedic,2,Alpha,,,,
Temporary,2,Alpha,,,,
Authorization,2,Alpha,,,,
BYND,2,Alpha,,,,
있었어도,2,Adjective,,,,
달라져야만,2,Verb,,,,
되어야죠,2,Verb,,,,
transformation,2,Alpha,,,,
maintenance,2,Alpha,,,,
repair,2,Alpha,,,,
사일,2,Noun,,,,
이뤄지기까지,2,Verb,,,,
쌓인다,2,Verb,,,,
고쳐주는,2,Verb,,,,
심부름,2,Noun,,,,
인타임,2,Noun,,,,
Case,2,Alpha,,,,
contingency,2,Alpha,,,,
박하다,2,Adjective,,,,
vertical,2,Alpha,,,,
horizion,2,Alpha,,,,
일으키기까지,2,Verb,,,,
써내고,2,Verb,,,,
솟구쳤다,2,Verb,,,,
공공장소,2,Noun,,,,
뒤었다,2,Noun,,,,
가희,2,Noun,,,,
엇갈리게,2,Verb,,,,
안정화시킨다는,2,Verb,,,,
업결합,2,Noun,,,,
토마,2,Noun,,,,
브라보,2,Noun,,,,
가져가,2,Verb,,,,
쓰이며,2,Verb,,,,
얼어붙자,2,Verb,,,,
FairX,2,Alpha,,,,
LedgerX,2,Alpha,,,,
Harrison,2,Alpha,,,,
넘어왔다는,2,Verb,,,,
저무는,2,Verb,,,,
대임을,2,Foreign,,,,
기네스북,2,Noun,,,,
오스카,2,Noun,,,,
싱글차트,2,Noun,,,,
메이저리그,2,Noun,,,,
바브,2,Noun,,,,
바꿔놨다,2,Verb,,,,
Alkesh,2,Alpha,,,,
Shah,2,Alpha,,,,
에비슨영,2,Noun,,,,
익산,2,Noun,,,,
방화벽,2,Noun,,,,
불필요해진,2,Adjective,,,,
넓어졌,2,Verb,,,,
기대했었다,2,Adjective,,,,
뛰어오르면서,2,Verb,,,,
플래티늄,2,Noun,,,,
아님에도,2,Adjective,,,,
Intel,2,Alpha,,,,
마이네임,2,Noun,,,,
있는지다,2,Adjective,,,,
심각해졌다,2,Verb,,,,
advanced,2,Alpha,,,,
chips,2,Alpha,,,,
얻는데,2,Verb,,,,
참신함과,2,Adjective,,,,
생소함을,2,Adjective,,,,
녹이면,2,Verb,,,,
흥미로워,2,Adjective,,,,
할거라,2,Verb,,,,
부전선,2,Noun,,,,
커져가고,2,Verb,,,,
Purpose,2,Alpha,,,,
Trusts,2,Alpha,,,,
오름세인,2,Verb,,,,
오흐,2,Noun,,,,
Daniel,2,Alpha,,,,
옴니버스,2,Noun,,,,
김종학,2,Noun,,,,
바꿈,2,Noun,,,,
지에서는,2,Verb,,,,
고준석,2,Noun,,,,
업지에서,2,Verb,,,,
물어보는,2,Verb,,,,
수상하고,2,Adjective,,,,
탈북,2,Noun,,,,
특별자치도,2,Noun,,,,
검정,2,Noun,,,,
백도,2,Noun,,,,
명령어,2,Noun,,,,
BCMA,2,Alpha,,,,
입학시험,2,Noun,,,,
커트라인,2,Noun,,,,
TEP,2,Alpha,,,,
Transnational,2,Alpha,,,,
Education,2,Alpha,,,,
골드코스트,2,Noun,,,,
종합대학,2,Noun,,,,
Ranking,2,Alpha,,,,
UNSW,2,Alpha,,,,
뉴사우스웨일즈,2,Noun,,,,
UTS,2,Alpha,,,,
겨루어,2,Verb,,,,
가능하여,2,Adjective,,,,
PSW,2,Alpha,,,,
호차,2,Noun,,,,
쒀,2,Verb,,,,
늦어졌다,2,Verb,,,,
小米,2,Foreign,,,,
신설역,2,Noun,,,,
고산,2,Noun,,,,
둘러싸인,2,Verb,,,,
즐기기,2,Verb,,,,
인스티튜트,2,Noun,,,,
희박해,2,Adjective,,,,
consolidation,2,Alpha,,,,
Frank,2,Alpha,,,,
브랜든,2,Noun,,,,
블랭,2,Noun,,,,
돌체앤가바나,2,Noun,,,,
IGA,2,Alpha,,,,
얻으,2,Verb,,,,
치솟았다는,2,Verb,,,,
팔리가,2,Verb,,,,
버젼,2,Noun,,,,
Caa,2,Alpha,,,,
사들이면,2,Verb,,,,
대박난,2,Verb,,,,
되기만,2,Verb,,,,
ITC,2,Alpha,,,,
커진만큼,2,Verb,,,,
VISON,2,Alpha,,,,
오학동,2,Noun,,,,
쿡탑,2,Noun,,,,
옮겨와,2,Verb,,,,
미학,2,Noun,,,,
있습니다만,2,Adjective,,,,
buffer,2,Alpha,,,,
들어서자마자,2,Verb,,,,
APT,2,Alpha,,,,
open,2,Alpha,,,,
막히면서,2,Verb,,,,
Qraft,2,Alpha,,,,
Dynavax,2,Alpha,,,,
CpG,2,Alpha,,,,
Yatsen,2,Alpha,,,,
까지다,2,Verb,,,,
Extended,2,Alpha,,,,
해피뉴이어,2,Noun,,,,
적어지는,2,Verb,,,,
Farley,2,Alpha,,,,
도체,2,Noun,,,,
파내,2,Verb,,,,
끼니,2,Noun,,,,
즐,2,Noun,,,,
레온,2,Noun,,,,
Refinitiv,2,Alpha,,,,
아주동,2,Noun,,,,
부친다,2,Verb,,,,
그쳤으나,2,Verb,,,,
소녀가장,2,Noun,,,,
재능기부,2,Noun,,,,
수향,2,Noun,,,,
회복하기까지,2,Adjective,,,,
Gain,2,Alpha,,,,
OCN,2,Alpha,,,,
어렵다고도,2,Adjective,,,,
타카,2,Noun,,,,
넓힌,2,Verb,,,,
늦어진다는,2,Verb,,,,
더뎌지고,2,Verb,,,,
목욕탕,2,Noun,,,,
에스케이씨앤씨,2,Noun,,,,
국어교육,2,Noun,,,,
학우,2,Noun,,,,
동아리,2,Noun,,,,
견뎌내고,2,Verb,,,,
끌어내리며,2,Verb,,,,
팔았어요,2,Verb,,,,
단체행동,2,Noun,,,,
얻었기,2,Verb,,,,
남아있어요,2,Verb,,,,
어둡다고,2,Adjective,,,,
박탈,2,Noun,,,,
우기,2,Noun,,,,
얻었고,2,Verb,,,,
코퍼레이트,2,Noun,,,,
컬처웍스,2,Noun,,,,
잉여량,2,Noun,,,,
다양해지는,2,Verb,,,,
케스트,2,Noun,,,,
항공도,2,Noun,,,,
임동욱,2,Noun,,,,
요동치지는,2,Verb,,,,
합치는,2,Verb,,,,
선가는,2,Verb,,,,
선복량,2,Noun,,,,
초산,2,Noun,,,,
가보면,2,Verb,,,,
돌아가며,2,Verb,,,,
튈지,2,Verb,,,,
끝나야,2,Verb,,,,
갔으니,2,Verb,,,,
박삼구,2,Noun,,,,
입고가,2,Verb,,,,
서러운,2,Adjective,,,,
낮추게,2,Verb,,,,
해준다면,2,Verb,,,,
심각해진,2,Verb,,,,
HOSE,2,Alpha,,,,
틈새라면,2,Noun,,,,
선보였죠,2,Verb,,,,
마왕,2,Noun,,,,
느낄만,2,Verb,,,,
돼죠,2,Verb,,,,
굳히,2,Verb,,,,
내놓게,2,Verb,,,,
없겠네요,2,Adjective,,,,
UPI,2,Alpha,,,,
보탠,2,Noun,,,,
버지,2,Noun,,,,
떨쳐,2,Verb,,,,
흥분하는,2,Adjective,,,,
화확,2,Noun,,,,
충분하며,2,Adjective,,,,
화학사,2,Noun,,,,
몰렸는데,2,Verb,,,,
CalSTRS,2,Alpha,,,,
델라웨어,2,Noun,,,,
개대,2,Noun,,,,
좋았,2,Adjective,,,,
내렸으니,2,Verb,,,,
부검,2,Noun,,,,
없었,2,Adjective,,,,
봐서,2,Verb,,,,
올라오게,2,Verb,,,,
멈칫,2,Noun,,,,
들불,2,Noun,,,,
늦추거나,2,Verb,,,,
허리띠,2,Noun,,,,
졸라,2,Noun,,,,
매야,2,Verb,,,,
받는지,2,Verb,,,,
띄지만,2,Verb,,,,
회사원,2,Noun,,,,
끌려,2,Verb,,,,
갑절,2,Noun,,,,
질도,2,Noun,,,,
피콕,2,Noun,,,,
모펫,2,Noun,,,,
짧아졌다,2,Verb,,,,
담벼락,2,Noun,,,,
옮기려는,2,Verb,,,,
이형준,2,Noun,,,,
오입,2,Noun,,,,
남재현,2,Noun,,,,
비춰지고,2,Verb,,,,
고,2,Foreign,,,,
economic,2,Alpha,,,,
머물게,2,Verb,,,,
템플런,2,Noun,,,,
펀데멘탈,2,Noun,,,,
나타나야,2,Verb,,,,
인해전술,2,Noun,,,,
유리하지만,2,Adjective,,,,
살펴봤습니다,2,Verb,,,,
맡았습니다,2,Verb,,,,
세자,2,Noun,,,,
태웠다,2,Verb,,,,
꿰찼던,2,Noun,,,,
뛰어내린,2,Verb,,,,
띈다는,2,Verb,,,,
들썩인,2,Verb,,,,
싫어,2,Adjective,,,,
요란,2,Noun,,,,
수월관음도,2,Noun,,,,
윤동,2,Noun,,,,
사진오,2,Verb,,,,
백과사전,2,Noun,,,,
찾아봤습니다,2,Verb,,,,
진가,2,Noun,,,,
기행,2,Noun,,,,
빚었,2,Noun,,,,
폭로,2,Noun,,,,
논현동,2,Noun,,,,
열렸지만,2,Verb,,,,
황하나,2,Noun,,,,
황씨,2,Noun,,,,
내겠다며,2,Verb,,,,
풀어내지,2,Verb,,,,
아니었습니다,2,Adjective,,,,
무심한,2,Adjective,,,,
감탄,2,Noun,,,,
유머,2,Noun,,,,
노심초사,2,Noun,,,,
사석,2,Noun,,,,
붙입니다,2,Verb,,,,
먹잇감,2,Noun,,,,
커졌죠,2,Verb,,,,
나섰음에도,2,Verb,,,,
태울,2,Verb,,,,
비통,2,Noun,,,,
PU,2,Alpha,,,,
망하거나,2,Adjective,,,,
카니,2,Noun,,,,
윌,2,Noun,,,,
여겨지면서,2,Verb,,,,
이진욱,2,Noun,,,,
살림살이,2,Noun,,,,
박용주,2,Noun,,,,
Jeremy,2,Alpha,,,,
오일이,2,Noun,,,,
때껄,2,Noun,,,,
마칸,2,Noun,,,,
파나메라,2,Noun,,,,
가우,2,Noun,,,,
지향성,2,Noun,,,,
아군,2,Noun,,,,
evo,2,Alpha,,,,
유임,2,Noun,,,,
허성,2,Noun,,,,
Take,2,Alpha,,,,
look,2,Alpha,,,,
렛츠,2,Noun,,,,
빠져들고,2,Verb,,,,
푼돈,2,Noun,,,,
하하,2,Noun,,,,
사마의,2,Noun,,,,
Nets,2,Alpha,,,,
TRFOEYA,2,Alpha,,,,
그물,2,Noun,,,,
미쉘,2,Noun,,,,
빅마마,2,Noun,,,,
카우다,2,Verb,,,,
꼽혔지만,2,Verb,,,,
장식품,2,Noun,,,,
올렸었다,2,Verb,,,,
때렸다,2,Verb,,,,
무돌,2,Noun,,,,
유종은,2,Noun,,,,
싶어하지,2,Verb,,,,
해주더라고요,2,Verb,,,,
알아보시죠,2,Verb,,,,
힘들죠,2,Adjective,,,,
절절,2,Noun,,,,
하기이,2,Verb,,,,
지녀,2,Verb,,,,
맞닥뜨렸다,2,Noun,,,,
싶던,2,Verb,,,,
힘들어졌다는,2,Adjective,,,,
눌러야,2,Verb,,,,
망설여지는,2,Verb,,,,
섰습니다,2,Verb,,,,
광역버스,2,Noun,,,,
아우른,2,Verb,,,,
그렇듯,2,Adjective,,,,
신민,2,Noun,,,,
햐향,2,Noun,,,,
악세,2,Adjective,,,,
꾸미면,2,Verb,,,,
도로교통법,2,Noun,,,,
시끄러운,2,Adjective,,,,
꽃장식,2,Noun,,,,
겨진,2,Verb,,,,
부족해질,2,Adjective,,,,
지켜내지,2,Verb,,,,
원증,2,Noun,,,,
leverage,2,Alpha,,,,
올랐다면,2,Verb,,,,
났다면,2,Verb,,,,
묻지도,2,Verb,,,,
따지지도,2,Verb,,,,
뿐이었습니다,2,Adjective,,,,
하냐는,2,Verb,,,,
조급해,2,Adjective,,,,
늘려서,2,Verb,,,,
떨어졌다면,2,Verb,,,,
↓【,2,Foreign,,,,
끌어내렸다고,2,Verb,,,,
호루라기,2,Noun,,,,
퍼지며,2,Verb,,,,
사주고,2,Verb,,,,
Position,2,Alpha,,,,
추인데요,2,Verb,,,,
추렸습니,2,Noun,,,,
굽히지,2,Verb,,,,
확정판결,2,Noun,,,,
높일까,2,Verb,,,,
중세,2,Noun,,,,
성직자,2,Noun,,,,
레닌,2,Noun,,,,
생겨나면,2,Verb,,,,
있었을까,2,Adjective,,,,
우선하는,2,Adjective,,,,
망가뜨릴,2,Noun,,,,
받쳐주지,2,Verb,,,,
쏟아낸다,2,Verb,,,,
무치는,2,Verb,,,,
써클,2,Noun,,,,
DOGE,2,Alpha,,,,
사토시,2,Noun,,,,
통탄,2,Noun,,,,
줬는지,2,Verb,,,,
恒常心,2,Foreign,,,,
참아도,2,Verb,,,,
참는,2,Verb,,,,
무리하다간,2,Adjective,,,,
퇴학,2,Noun,,,,
십상,2,Noun,,,,
힘들더라도,2,Adjective,,,,
외제차,2,Noun,,,,
냈다가,2,Verb,,,,
억울하게,2,Adjective,,,,
손대는,2,Verb,,,,
허덕이는,2,Verb,,,,
할까지,2,Verb,,,,
난주,2,Noun,,,,
켜졌습니다,2,Verb,,,,
싸늘합니다,2,Adjective,,,,
송출된,2,Noun,,,,
최측근,2,Noun,,,,
마이크로파,2,Noun,,,,
인도루피,2,Foreign,,,,
융통성,2,Noun,,,,
⑫,2,Foreign,,,,
유용하다,2,Adjective,,,,
랜섬,2,Noun,,,,
붓고,2,Verb,,,,
없다가,2,Adjective,,,,
열광하는데,2,Adjective,,,,
국선,2,Noun,,,,
까다로운데,2,Adjective,,,,
벌어졌다는,2,Verb,,,,
칠성사,2,Noun,,,,
펩시콜라,2,Noun,,,,
채무인수,2,Noun,,,,
지겠다는,2,Verb,,,,
힘들겠지만,2,Adjective,,,,
무리해서라도,2,Adjective,,,,
받아가는,2,Verb,,,,
제적,2,Noun,,,,
■中,2,Foreign,,,,
REITS,2,Alpha,,,,
성공했다면,2,Adjective,,,,
끌어내리는게,2,Verb,,,,
해령,2,Noun,,,,
되야,2,Verb,,,,
公,2,Foreign,,,,
페로,2,Noun,,,,
봐라,2,Verb,,,,
XME,2,Alpha,,,,
뗀다,2,Verb,,,,
임석,2,Noun,,,,
돌진,2,Noun,,,,
구이,2,Noun,,,,
쥐더,2,Noun,,,,
쌍탑,2,Noun,,,,
항변,2,Noun,,,,
잦았다,2,Verb,,,,
상훈,2,Noun,,,,
판대,2,Verb,,,,
차환용,2,Noun,,,,
몰려들면서,2,Verb,,,,
위위회,2,Noun,,,,
내려진다,2,Verb,,,,
날까,2,Verb,,,,
건넨,2,Verb,,,,
불가능하도록,2,Adjective,,,,
과오,2,Noun,,,,
배꼽,2,Noun,,,,
전송속도,2,Noun,,,,
Three,2,Alpha,,,,
매커니즘,2,Noun,,,,
이정봉,2,Noun,,,,
프로덕트,2,Noun,,,,
game,2,Alpha,,,,
설욕,2,Noun,,,,
유세나,2,Noun,,,,
방값,2,Noun,,,,
환경학,2,Noun,,,,
징랩,2,Noun,,,,
따뜻함이,2,Adjective,,,,
루미아,2,Noun,,,,
확고하다,2,Adjective,,,,
가꾸는,2,Verb,,,,
이뤄지자,2,Verb,,,,
올라타다,2,Verb,,,,
손세훈,2,Noun,,,,
심경,2,Noun,,,,
미씨,2,Noun,,,,
종신형,2,Noun,,,,
버렸다면,2,Verb,,,,
보냅니다,2,Verb,,,,
돌려줍니다,2,Verb,,,,
잠재웠다,2,Verb,,,,
늘어지,2,Verb,,,,
브랜드관,2,Noun,,,,
있으면서도,2,Adjective,,,,
액등,2,Noun,,,,
CTR,2,Alpha,,,,
GIO,2,Alpha,,,,
신윤미,2,Noun,,,,
근접할수록,2,Adjective,,,,
유환익,2,Noun,,,,
Boot,2,Alpha,,,,
MySHOP,2,Alpha,,,,
올림에,2,Verb,,,,
저렴해졌고,2,Adjective,,,,
홍점순,2,Noun,,,,
수입량,2,Noun,,,,
억지,2,Noun,,,,
건이라고,2,Foreign,,,,
채워지고,2,Verb,,,,
중재위원,2,Noun,,,,
우리당,2,Noun,,,,
통합민주당,2,Noun,,,,
이한규,2,Noun,,,,
앉히려다,2,Verb,,,,
없다지만,2,Adjective,,,,
씀씀이,2,Noun,,,,
쓰거나,2,Verb,,,,
친절한,2,Adjective,,,,
콘쥬란,2,Noun,,,,
리쥬란,2,Noun,,,,
마취,2,Noun,,,,
메디코슨,2,Noun,,,,
안감,2,Noun,,,,
이뤄내겠다,2,Verb,,,,
소식지,2,Noun,,,,
되찾으면서,2,Verb,,,,
Coater,2,Alpha,,,,
마법천자문,2,Noun,,,,
벌집,2,Noun,,,,
높아도,2,Adjective,,,,
멀다고,2,Adjective,,,,
유리할지,2,Adjective,,,,
텐데,2,Noun,,,,
덜기가,2,Verb,,,,
글루건,2,Noun,,,,
높겠죠,2,Adjective,,,,
적어놓습니다,2,Verb,,,,
기대지수,2,Verb,,,,
리소그래피,2,Noun,,,,
받기만,2,Verb,,,,
나마,2,Noun,,,,
가깝습니다,2,Adjective,,,,
해였을,2,Verb,,,,
따라간다,2,Verb,,,,
이광호,2,Noun,,,,
charge,2,Alpha,,,,
여념,2,Noun,,,,
해놨다,2,Verb,,,,
몰리는데,2,Verb,,,,
슈와브,2,Noun,,,,
휴스,2,Noun,,,,
노던,2,Verb,,,,
리전,2,Noun,,,,
흘러나온다,2,Verb,,,,
부담스러워진,2,Adjective,,,,
내림에,2,Verb,,,,
저렴하지만,2,Adjective,,,,
기라는,2,Foreign,,,,
보여주고자,2,Verb,,,,
충실하다,2,Adjective,,,,
”©,2,Foreign,,,,
줄어든데다,2,Verb,,,,
앞두고도,2,Verb,,,,
고참,2,Noun,,,,
친다면,2,Verb,,,,
넉넉하면서,2,Adjective,,,,
돌아갔지만,2,Verb,,,,
산가라면,2,Verb,,,,
기관,2,Foreign,,,,
지나거나,2,Verb,,,,
형체,2,Noun,,,,
언뜻,2,Noun,,,,
찾습니다,2,Verb,,,,
손소독제,2,Noun,,,,
다달이,2,Noun,,,,
식은땀,2,Noun,,,,
내려져야,2,Verb,,,,
드린다며,2,Verb,,,,
죄송하고,2,Adjective,,,,
쳐진,2,Verb,,,,
플럭스,2,Noun,,,,
하네,2,Verb,,,,
출렁이기,2,Verb,,,,
넘겨받아,2,Verb,,,,
아이에이치큐,2,Noun,,,,
Elecfoil,2,Alpha,,,,
사라왁,2,Noun,,,,
쿠칭,2,Noun,,,,
황산구리,2,Noun,,,,
있지도,2,Adjective,,,,
오르더니,2,Verb,,,,
오대근,2,Noun,,,,
권효,2,Noun,,,,
xEV,2,Alpha,,,,
KIR,2,Alpha,,,,
Improvement,2,Alpha,,,,
앉아있네,2,Verb,,,,
내길,2,Verb,,,,
신영은,2,Noun,,,,
내리던,2,Verb,,,,
나타나는데,2,Verb,,,,
부진하며,2,Adjective,,,,
EPN,2,Alpha,,,,
사들였기,2,Verb,,,,
ENEC,2,Alpha,,,,
동승,2,Noun,,,,
바꾸려고,2,Verb,,,,
불가능하다면,2,Adjective,,,,
시해선,2,Noun,,,,
지르는,2,Verb,,,,
보케,2,Noun,,,,
초에,2,Foreign,,,,
KBE,2,Alpha,,,,
잡혔다는,2,Verb,,,,
플필먼트,2,Noun,,,,
얕,2,Adjective,,,,
잡아가고,2,Verb,,,,
interest,2,Alpha,,,,
유로넥스트,2,Noun,,,,
케링,2,Noun,,,,
항셍테크,2,Noun,,,,
병마개,2,Noun,,,,
세리토스,2,Noun,,,,
잘나가네,2,Verb,,,,
사로잡기,2,Verb,,,,
심해야,2,Adjective,,,,
MOBA,2,Alpha,,,,
뛰었다가,2,Verb,,,,
내세우던,2,Verb,,,,
바뀌자,2,Verb,,,,
아실,2,Verb,,,,
Later,2,Alpha,,,,
어닝콜,2,Noun,,,,
currency,2,Alpha,,,,
내놓았습니다,2,Verb,,,,
스파이럴,2,Noun,,,,
이셔는,2,Verb,,,,
인스턴트,2,Noun,,,,
맞선다,2,Verb,,,,
안게,2,Verb,,,,
후지,2,Noun,,,,
다뤘듯,2,Verb,,,,
세울지,2,Verb,,,,
질러진,2,Verb,,,,
밤낮,2,Noun,,,,
윌리,2,Noun,,,,
파텔,2,Noun,,,,
일리노이주,2,Noun,,,,
대장장이,2,Noun,,,,
적하,2,Noun,,,,
톱날,2,Noun,,,,
힌드먼,2,Noun,,,,
없애기,2,Verb,,,,
주도했다고,2,Adjective,,,,
수목,2,Noun,,,,
타려는,2,Verb,,,,
왔다며,2,Verb,,,,
이길의,2,Verb,,,,
이용규,2,Noun,,,,
조미,2,Noun,,,,
수덕,2,Noun,,,,
임태경,2,Noun,,,,
좁혀져야,2,Verb,,,,
서며,2,Verb,,,,
악화시킨,2,Verb,,,,
판도라,2,Noun,,,,
손잡았다,2,Verb,,,,
지켜주지,2,Verb,,,,
충실하도록,2,Adjective,,,,
히스,2,Noun,,,,
개가량,2,Foreign,,,,
내다봅니다,2,Verb,,,,
떼면,2,Verb,,,,
켜지,2,Verb,,,,
김호정,2,Noun,,,,
Clear,2,Alpha,,,,
Panel,2,Alpha,,,,
원거리,2,Noun,,,,
강화유리,2,Noun,,,,
UTG,2,Alpha,,,,
세울까,2,Verb,,,,
가장동,2,Noun,,,,
시책,2,Noun,,,,
나타났기,2,Verb,,,,
ER,2,Alpha,,,,
好,2,Foreign,,,,
좁히면서,2,Verb,,,,
속옷,2,Noun,,,,
등기부,2,Noun,,,,
등본,2,Noun,,,,
진인,2,Noun,,,,
코스피가,2,Foreign,,,,
Roche,2,Alpha,,,,
백분율,2,Noun,,,,
리저,2,Noun,,,,
USPTO,2,Alpha,,,,
알렸다는,2,Verb,,,,
ivaltinostat,2,Alpha,,,,
나겠습니다,2,Verb,,,,
VOCs,2,Alpha,,,,
김원일,2,Noun,,,,
달아오를,2,Verb,,,,
읽히는,2,Verb,,,,
써나가면서,2,Verb,,,,
쓸지도,2,Verb,,,,
Orthodox,2,Alpha,,,,
서독,2,Noun,,,,
히브리어,2,Noun,,,,
셰르,2,Noun,,,,
kasher,2,Alpha,,,,
유대교,2,Noun,,,,
kashrut,2,Alpha,,,,
유대인,2,Noun,,,,
김진숙,2,Noun,,,,
한양여자대학교,2,Noun,,,,
일산서구,2,Noun,,,,
킨테스,2,Noun,,,,
애쓰는데,2,Verb,,,,
파르나스,2,Noun,,,,
손상처리,2,Noun,,,,
부풀렸다고,2,Verb,,,,
영시,2,Noun,,,,
빠졌을,2,Verb,,,,
미기,2,Noun,,,,
잠잠했다,2,Adjective,,,,
낳지,2,Verb,,,,
퍼듀대,2,Noun,,,,
EDGCEDGC,2,Alpha,,,,
Nawah,2,Alpha,,,,
얻,2,Verb,,,,
이룬다면,2,Verb,,,,
화장지,2,Noun,,,,
기저귀,2,Noun,,,,
Rollable,2,Alpha,,,,
샌디에고,2,Noun,,,,
진단학회,2,Noun,,,,
이콘,2,Noun,,,,
TRI,2,Alpha,,,,
CON,2,Alpha,,,,
되었기에,2,Verb,,,,
열병,2,Noun,,,,
ai,2,Alpha,,,,
종친,2,Noun,,,,
계양산,2,Noun,,,,
모래내,2,Noun,,,,
미추홀,2,Noun,,,,
구월,2,Noun,,,,
굴림,2,Noun,,,,
무너졌었다,2,Verb,,,,
걸렸고,2,Verb,,,,
바이오인식,2,Noun,,,,
섹,2,Noun,,,,
연이율,2,Noun,,,,
커지나,2,Verb,,,,
선승,2,Noun,,,,
입기,2,Verb,,,,
적당히,2,Adjective,,,,
많으면서도,2,Adjective,,,,
FFC,2,Alpha,,,,
득표,2,Noun,,,,
희한한,2,Adjective,,,,
태생,2,Noun,,,,
그렇다는,2,Adjective,,,,
반민,2,Noun,,,,
놔,2,Verb,,,,
앞장서서,2,Verb,,,,
보여주겠다는,2,Verb,,,,
있었을텐데,2,Adjective,,,,
캠벨,2,Noun,,,,
악연,2,Noun,,,,
달라졌습니다,2,Verb,,,,
미시간주립대,2,Noun,,,,
칼리지,2,Noun,,,,
로저,2,Noun,,,,
